"Date of Download: 2025-02-26_19:14:50"
"Search Parameters: Data Level:all  Trait List:  Trial List:10564,11378,10124,10114,10470,11522,18788  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Red spider mite severity|at harvesting|COMP:0000377","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","dry matter content percentage|CO_334:0000092","dry matter content percentage|month 11|mashed raw root|COMP:0000238","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","time of boiling estimation minute|month 10|boiled root|COMP:0000190","time of boiling estimation minute|month 11|boiled root|COMP:0000191","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54004","BRA354","","plot","6624499","202305DVGN6_ciat_rep1_BRA354_221","1","1","221","6","2","test","","","","","","","2","","","","","20","0","","0","1","","1","1","","","4","7","","215","","0","1","","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54005","BRA384","","plot","6624230","202305DVGN6_ciat_rep1_BRA384_195","1","1","195","6","28","test","","","","","1.6","0.8","3","34.3240963855422","36.1","36","","65","5","","1.6","3","","4","1","","","6","7","3","250","","4","1","1","","","","","1480","152","5","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241908","BRA467","","plot","6624167","202305DVGN6_ciat_rep1_BRA467_177","1","1","177","5","29","test","","","","","2.7","0.9","1","","34.7","33.8","","145","0.9375","","0.3","1","","3","1","","","8","7","5","190","","4","1","3","","","","","0","0","1","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273181","BRA468","","plot","6624642","202305DVGN6_ciat_rep1_BRA468_143","1","1","143","4","6","test","","","","","5.9","2.4","4","32.581724137931","38.7","37.6","","120","4.0625","","1.3","1","","3","2","","","5","7","4","280","","4","1","3","","","","","1280","120","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273195","BRA486","","plot","6624166","202305DVGN6_ciat_rep1_BRA486_224","1","1","224","7","2","test","","","","","8","2.7","4","","33","30.8","","55","0","","0","1","","3","1","","","5","7","5","230","","4","1","","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4223155","BRA488","","plot","6624136","202305DVGN6_ciat_rep1_BRA488_404","1","1","404","11","34","test","","10","20.7","","0.2","0.1","4","32.1022175732217","39.4","38.7","","60","8.75","","2.8","1","","2","2","","","5","7","5","305","","4","1","3","","","","","2630","240","0","7","","","1","","22","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273201","BRA492","","plot","6624799","202305DVGN6_ciat_rep1_BRA492_256","1","1","256","7","34","test","","5","12.9","","1","0","3","33.4605203190277","38.2","37.8","","75","23.125","","7.4","1","","4","1","","","6","7","3","210","","2","1","3","","","","","2920","287","0","7","","","1","","56","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","140032","BRA502","","plot","6624132","202305DVGN6_ciat_rep1_BRA502_29","1","1","29","1","29","test","","","","","","","3","","","","","40","0","","0","","","1","1","","","3","7","5","165","","3","1","","","","","","0","0","0","7","","","2","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","141761","BRA512","","plot","6624472","202305DVGN6_ciat_rep1_BRA512_379","1","1","379","11","9","test","","","","","7","2.3","3","","45","","","30","0","","0","1","","1","1","","","3","7","5","225","","2","1","","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241923","BRA522","","plot","6624537","202305DVGN6_ciat_rep1_BRA522_65","1","1","65","2","10","test","","","","","0.5","0.1","1","34.9362914862915","39.4","38.7","","130","4.6875","","1.5","2","","3","1","","","7","7","3","185","","3","1","3","","","","","1550","164","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","329305","BRA5","","plot","6624693","202305DVGN6_ciat_rep1_BRA5_247","1","1","247","7","25","test","","","","","0.9","0.5","2","22.4434354485777","38.1","","","100","3.125","","1","1","","4","1","","","5","7","3","205","","4","1","3","","","","","950","36","1","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","337780","BRA533","","plot","6624070","202305DVGN6_ciat_rep1_BRA533_46","1","1","46","2","29","test","","","","","0.7","0.2","3","30.9861179361179","37.7","38.4","","110","3.4375","","1.1","1","","3","2","","","5","7","3","220","","4","1","3","","","","","890","76","2","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54007","BRA538","","plot","6624088","202305DVGN6_ciat_rep1_BRA538_260","1","1","260","8","37","test","","","","","0.9","0.4","4","33.9414715719063","40.8","40.2","","45","5.3125","","1.7","1","","4","1","","","6","7","4","220","","4","1","2","","","","","1330","134","7","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","339912","BRA563","","plot","6624508","202305DVGN6_ciat_rep1_BRA563_217","1","1","217","6","6","test","","","","","0.1","0.4","2","31.4101129943502","38.9","36.8","","120","3.4375","","1.1","1","","3","1","","","5","7","4","210","","4","1","3","","","","","970","85","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","428463","BRA600","","plot","6624539","202305DVGN6_ciat_rep1_BRA600_43","1","1","43","2","32","test","","","","","","","3","","","","","35","0","","","","","3","2","","","5","7","5","115","","3","1","","","","","","","","","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","340001","BRA707","","plot","6624881","202305DVGN6_ciat_rep1_BRA707_288","1","1","288","8","9","test","","","","","0.2","0","3","","36","34.4","","80","1.25","","0.4","1","","2","2","","","4","7","5","170","","4","1","1","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","139291","BRA71","","plot","6624370","202305DVGN6_ciat_rep1_BRA71_440","1","1","440","12","5","test","","","","","","","2","","","","","70","0","","0","5","","3","3","","","2","7","5","90","","3","1","","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","139293","BRA73","","plot","6624723","202305DVGN6_ciat_rep1_BRA73_235","1","1","235","7","13","test","","5.8","12.8","","0.5","0","2","33.7944444444444","39.5","40.2","","100","24.6875","","7.9","1","","5","1","","","6","7","3","220","","4","1","3","","","","","2730","273","3","7","","","1","","52","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241961","BRA769","","plot","6624707","202305DVGN6_ciat_rep1_BRA769_64","1","1","64","2","11","test","","-0.1","0.8","","0","0","2","30.2626849894291","33.3","31.5","","95","20.9375","","6.7","1","","2","1","","","7","7","3","150","","4","1","1","","","","","3090","252","0","7","","","1","","60","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273356","BRA803","","plot","6624789","202305DVGN6_ciat_rep1_BRA803_258","1","1","258","7","36","test","","4.5","10.9","","0.4","0.3","0","33.0878052550232","37.4","37","","310","20.9375","","6.7","1","","5","1","","","10","7","4","310","","4","1","3","","","","","3580","345","1","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54009","BRA842","","plot","6624674","202305DVGN6_ciat_rep1_BRA842_97","1","1","97","3","23","test","","","","","","","0","33.7944444444444","","","","240","1.5625","","0.5","1","","3","2","","","6","7","3","240","","4","1","3","","","","","440","44","12","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","428462","BRA846","","plot","6624164","202305DVGN6_ciat_rep1_BRA846_88","1","1","88","3","14","test","","11.7","22.2","","1.1","0.9","3","32.286072234763","37.8","36.3","","55","7.5","","2.4","2","","5","2","","","7","7","3","295","","4","1","3","","","","","2440","225","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241975","BRA847","","plot","6624296","202305DVGN6_ciat_rep1_BRA847_71","1","1","71","2","4","test","","","","","","","3","","","","","45","0","","","","","3","1","","","4","7","4","160","","4","1","","","","","","","","","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","3746948","BRA872","","plot","6624557","202305DVGN6_ciat_rep1_BRA872_106","1","1","106","3","32","test","","","","","0","0","3","24.6090890096114","30.2","27.7","","65","9.375","","3","1","","2","1","","","4","7","4","150","","4","1","3","","","","","2520","127","4","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241987","BRA882","","plot","6624087","202305DVGN6_ciat_rep1_BRA882_419","1","1","419","12","26","test","","","","","0","0.1","1","32.3899361022364","34","33.6","","135","14.6875","","4.7","1","","4","2","","","6","7","4","315","","4","1","3","","","","","2070","192","1","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241994","BRA887","","plot","6624730","202305DVGN6_ciat_rep1_BRA887_347","1","1","347","10","24","test","","","","","0","0","2","30.7505326231691","36.8","34.8","","115","15.3125","","4.9","3","","5","1","","","6","7","4","200","","4","1","2","","","","","2460","207","4","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","357202","BRA888","","plot","6624575","202305DVGN6_ciat_rep1_BRA888_181","1","1","181","5","33","test","","6.6","16.2","","0.5","0.2","4","32.1595946448494","37.6","37.7","","30","14.375","","4.6","1","","5","1","","","5","7","5","205","","4","1","3","","","","","2960","271","24","7","","","1","","39","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","241996","BRA890","","plot","6624042","202305DVGN6_ciat_rep1_BRA890_114","1","1","114","4","35","test","","","","","","","4","31.046875","","","","35","2.5","","0.8","1","","3","1","","","7","7","4","175","","3","1","3","","","","","770","66","0","6","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","428461","BRA893","","plot","6624123","202305DVGN6_ciat_rep1_BRA893_324","1","1","324","9","28","test","","2.8","11.4","","0","0","4","28.2827039274924","30.2","26.2","","35","20","","6.4","1","","3","1","","","6","7","5","180","","4","1","3","","","","","2850","202","4","7","","","1","","55.6","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242000","BRA894","","plot","6624445","202305DVGN6_ciat_rep1_BRA894_408","1","1","408","12","37","test","","2.4","4.9","","0.6","0.5","2","33.7944444444444","36","35.6","","160","17.5","","5.6","1","","4","1","","","8","7","2","240","","4","1","1","","","","","3060","306","10","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54010","BRA899","","plot","6624582","202305DVGN6_ciat_rep1_BRA899_111","1","1","111","3","37","test","","6.7","14.5","","1.5","1","2","36.1868858654573","41","41.1","","100","18.4375","","5.9","2","","4","1","","","8","7","3","240","","4","1","3","","","","","2980","334","3","7","","","1","","46","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","337429","BRA93","","plot","6624461","202305DVGN6_ciat_rep1_BRA93_135","1","1","135","4","14","test","","6.1","21.1","","1.3","0.9","3","31.0012005910602","37.8","36.1","","115","17.8125","","5.7","1","","4","1","","","8","7","4","245","","4","1","3","","","","","2960","253","3","7","","","1","","30","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","337435","BRA96","","plot","6624833","202305DVGN6_ciat_rep1_BRA96_391","1","1","391","11","21","test","","","","","","","2","","","","","125","0","","0","1","","4","1","","","9","7","4","210","","4","1","","","","","","0","0","25","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54083","BRA97","","plot","6624802","202305DVGN6_ciat_rep1_BRA97_308","1","1","308","9","12","test","","8.5","16.7","","1.4","1.1","4","32.8261380323054","40.1","40","","60","16.25","","5.2","4","","4","1","","","7","7","4","230","","4","1","3","","","","","3010","286","9","7","","","1","","28.3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","3746949","BRA974","","plot","6624051","202305DVGN6_ciat_rep1_BRA974_180","1","1","180","5","32","test","","7.2","13.6","","0.8","0.5","3","33.0374730951356","37.6","36.3","","115","18.125","","5.8","1","","4","1","","","6","7","3","220","","2","1","3","","","","","2570","247","8","7","","","1","","46","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273454","BRA975","","plot","6624022","202305DVGN6_ciat_rep1_BRA975_355","1","1","355","10","16","test","","","","","3.2","2.2","3","","31.1","","","90","0","","0","5","","5","3","","","7","7","5","245","","3","1","","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273458","BRA977","","plot","6624620","202305DVGN6_ciat_rep1_BRA977_361","1","1","361","10","10","test","","","","","","","1","","","","","170","0.9375","","0.3","1","","3","2","","","8","7","4","240","","4","1","3","","","","","0","0","10","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
